NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
195800;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;435.3;515.6;511;397.2;DABAECEACCDBEBCBAEBAAEDCBDBBCBBCAEBAEDACDDCBB;ABBCADBDDEEECDBAEEBDBBCEBCBCECCDAAEACDEADAEBB;ACCDDECEBBDDDBDDBDBADAAAEA*ECBDBCEEEDCCEEBECE;BCEABCEAACCCAEBEBEEAADCACEBABDDEDBEDCCACCBDCE;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;100;80;80;120;0;380
727968;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;392.3;384.6;341;444.7;CAABCCADEBDEAEDDAAEAACECECAACADAEEDEAECACEADC;EBDDCCCEAAAAEDECBBAAAAACCCACADAAEEEAADBBDCEBB;ACDBEABABBAEADDEACAEDACABDADAEBEEECADBBCAEDBE;BEABBDDADDDCDDECDDCCBAAABEEEECBDDDCCCAACCECDB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;8;0;0;0;0;0;0
539889;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;404.2;426.2;452.1;440.2;CBBBDDEBBEBCCCDDDEBCECABDDBCADACECEEACDBAECCC;BCDEEDCEDABCCBAEDEBDCBCCBEDCBCCDDECDDECCABDEB;CAADDBBABADCEADBBDADBCDEEECEDCBACECBEDEEEACDA;DEDBACBBACCACAABDBDCDDDCDDECEABCECECDCDEEBCCB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;180;180;160;160;820
126736;2024;15169138;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;407.8;403.7;512.7;422.8;BCBBACDCEAAEADEDBECDAEBDEABDAEACBDBDEACBBADDB;BCDCEE.DAADBBCBBADCEABDACBDCEAAEACBDECDACBCDA;DCDABDADECBBDCEEBDAABDBAACAECDEBDBDABDECCAEBE;ADCEA*CBDCEADCECCCBACBEADBDBDAAECDBCBCBBACDDA;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;80;120;80;80;80;440
1068565;2024;15106101;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;467.8;322;436.4;547.4;EBABBACEAEDBCBABECCCBECDBDDCECBCCDBCBDDCABDCA;ACDBCDAEBDEEBD*CAEBCBCADBECCAEEACDBEADAECCBEA;DAADBECBEDAADBBEDCEABDAECDABCDBADBEABCBBBADCC;CECDDADBCCACDCABDEAEEDACEEDBBDACEBADCADEADABE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;140;180;160;180;180;840
350141;2024;15105016;1508357;Vitória do Xingu;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;450.5;461.5;443.1;517;ABECBBAAEBAAADECABDEDAADBBAEABAD*BACDAAECACEB;BADBCCEECCADAABCCCDADBAABAAAEEAEEABDCABADACAA;EBADCDBEDCECEDAEABAADEBCEDCEAEBAEEDBEEDEDEABC;AEDBCBADCDCEADEACAABAEADDABEABACACDEBAAEDADAA;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;200;160;160;140;820
4083432;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2078044;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;459.5;443.5;500.7;438.3;EDCBCEDCADEBCBABBCCACDAECBDCAECACCBAEDBABCDCE;BECDEBDACADABDCBEACDBAECBDBEACEAEBDCBDBCBBDDB;DBAEDECDECCDDADCABDCACEDCBAEBEADDBEDBCDCAEDED;EBDCDCDBCAEBCADADCABECADCBCDAEDAEBCADBDEBABCE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;100;120;80;540
3327660;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4173973;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;458.4;428.2;518;430.6;ADCACEBCCEBEBEBEEAADCDCBDAECCAEECBDAEEBBBDCAE;DABAACACECACCABCEBABDDCADAEECABBDACCEDABECACB;CBDDABBEACEEABECBABBADCEBEEDCBCBDEBDAD.DDCBCB;EBDDEBBCBAEBCDABDCDDAACEDBEACDADBBCEBBDACADAC;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;100;180;120;80;120;600
1119618;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3695812;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;468.5;582.9;552.9;484.8;DCAECCBBECEDECDBBEECECBADDAECDBBACEBCBCACACEB;AADDACDBCCBEDBBBEBEACBDACEBACEEDBADDAECAEDEBA;AEAEADDAECBBEBEEBDAEBCBEDDCDEDBECBDCADCECDBBB;BCDDDDCDEDCABCBCADDBCCBCBECDBEDBCACDDCECEACBB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;80;180;100;120;160;640
2640810;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;549.1;574.2;573.4;619.1;DCCEBBDBEDDEECDCBECEEAACDACDCEABBEBBDBCDBECAC;AADBBABDECEAEEBBECDDBCDAAEEADBDEBACDAEDAECEBA;BBCABDADECBBEBEECBCEDCBEDDAABDEDEBECBDCECDCDC;CACECBACCBDCBEDACEEECCDBBDBCCADCBEADADAADECAD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;160;120;160;120;720
2156706;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;470.9;526.9;510.7;394.3;DCDDBCAECDEEAEDBADBECDACEACEAECDCCAEEAECABCCA;BADBECCACCBDCADBBBCAEEDACBADCEACEA*EAACAECABD;ABDDCBADBCBBDDCDBDEEAECCDDBAAADAEBCCABCEAADDA;CADADCAEECAACDDBACADCEADDCBECDCBADABEADBDDBEB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;140;160;140;180;140;760
3866726;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;431.8;475.9;484.2;507.3;AEECDACCADBEBDCBBCDBCDCABDEBDAAABDCBECEBAEDCD;DECACDDBEBDEDCEBBEBDDADCDBADBADCEBEACECDBACAE;ABACCECBEADCEBBEAEDBDDDADBCADCDBDCEDDDBABDCEB;DDBCBADCBAAADECCBBABADDCEEEDCBABCBCAECAEEDADC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;100;120;80;120;80;500
2128901;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
29430;2024;15583058;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;448.9;478.1;527.8;562.9;DECCEEBEBCEABEDCBDBBADBBECCCBCDEEBBBAACBBEAEB;CBCEADEACEBDCDCABBADAEADAEDBECDCEADAABDEDBADB;EBABADBEDADCCBDABEABDABBEDCAECBDCBCEDDA*CEECA;CDABBAACECDBBDDDCBACBECCCDECBCCEBACEEEDCBDCCC;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;140;160;200;780
1713894;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;410.5;511.2;529.4;401.5;ADABEDEEAEEEEADEBCBCAACABDEEADCBBCCCBCDCCEDAA;BEBAEEAAEECDDEBACEBAEABDEDACAADEEDADDABADABAA;EDEDBECBECAEDCBDEDCAEBDEEBAEECDAECECDBBAAAEEA;ADCDBBCCBCDABCCDDAAECBCDDDECCEECCADDACBDBBDDD;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;80;120;80;60;120;460
3501556;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;547;411.4;558.6;472.1;.ECDA.AEAAECDAADEBBCAACCBDCCBEBDCACCCEEEDEDDA;B.ABBBBEACBABEDCEBCDBAABCDEDCBBDDDDBECAEDACEE;DAAADECBDCCDDABCEDDCABBADBCEBEAAEADDDEEBADEEB;DAEBBCDDAACBCCCBBEDBBCDDEDECCABACEBEBECADABCA;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;120;100;100;560
3521319;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;473.9;408.5;454.2;429.2;DCDAACAEEDEBAEDBAEEADACCBDACEEDDCBCABDCDEDEAC;DAECBB*CEBDDAECAEAAEBA*ACEACCADEBCCAEAAAB.CEA;DDDEACCDBCBCDACDBDACADBDCEECBAAABADBCCEEEEBBB;BADDCEEDCBEDCAEDECCDDBADECABEBACBCACABDBDBDAE;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;200;100;120;80;620
1320622;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;483.9;589.7;536.7;385.8;AEBEDCDBDBECBDBEDBACCBECBCECABBDDBCCEDACECEDE;ACBEAEEECDACCECADBCDBEBDDEDCECDEADBBADEDBAECB;AACBBCBECADBEBBAADBBDDDBDEDAADCDDBEDECCECBECE;EEDBDBEACDDBBACBDDE*DACEBD*BADBCECABDBBAECCAD;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;100;80;80;100;40;400
1357323;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
15471;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3036169;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;445.2;502.4;584.5;578;ABCAEBEDCCCAACBDDEEADCCAECDADBAAACDE.DCBDEAAA;AABDABBEDEEBCECADCACBDBBECABECDACADDBADEDAECB;DCACDCDEDADDEBACCDBBCAEBBACABDDBCBBEDDDECBDCE;CDAACCDABACBEBDABDDCCCCADCBDEACCDAAAABCEECCAA;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;100;160;120;160;160;700
930867;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4097100;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;570.1;490.5;514.7;462.9;BDEDBCBADDAADBCDBEDDCEBCEBEACBEEDCEEEDBCCDDEC;C.BABCAABC.CCCAEEEDADEAADBEDDABBECAEABCCCCEAD;CDCDBCDDBCBECCDBBAEADD.EBADBEAEBCCCDAEEDCEECB;BCADBEBDADCEBDADDCDDBBCBEABCCDCCDEDACEDDDCECB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;100;100;120;560
4152203;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;482.9;451.9;503.8;447.1;ECECAACEBEDCBCACECBBDBEDCDBAEDCCACDCBEBEBCDAB;BEABDCCEAEBADDEDCBEDDABCDBBDDEAACEBDCACADBCDE;ECDDAECBEDBAEBACEBDADBEBCBDCAEBADCDADAEDADDBA;DCDBAECEACCEBDDBCBACEADCECDADBADBBEECCACBEDBE;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;120;120;100;580
1618457;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
61743;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2082650;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;468.3;558.3;534.4;436;DBCACAEEBCEACDBCBCDEDADDDDDDDCCEEEEDDEEEDDDEB;DEBBBDCCDBCDDEEDDBCDCCCDEEADEABAAEACDEBDEACEC;DCDDCECBECEDDEBDBADCCDCCEDCDAEDBDCDECEEBEECEC;ABBCDBDDCCBBBDDBDCABABCAAEDEACADEEAEACCCECCDC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;100;100;40;480
1647267;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;427.7;466;401.1;419.7;ACBDEAADEDBBCEDECBADBEADEBAECCAEDADDBBEDCABDB;AAACEBDCEEBACEDCDBEABAABCDEAEEDABABEDEBABCCAA;AAEDEEADBCBDEDCEDBABBDCECAEDCEADCEACDBECABDDE;ACDECAEDABDADEECBECAEBBDEACDEABAEAEBDABCCCDAA;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;160;120;140;120;660
463499;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;501.2;540.4;576.6;649.2;ABCABECBCCCEACEEEAD.DACCBEDBEBABEDDECEAABDCCC;AECDADDCDDAECEDADCBDBBADDCDBEBCCAECDECCEAAEBB;AABDBCBEDADEEBEDBACECABBAADEADDDCADEDDCECBECA;CBBEBAAEBEEBBDBABEECBDC.CEEBBADACEDCDECDEBACC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;200;160;160;180;840
3269680;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2465105;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;379.9;453.2;475.2;371.7;ACCDCAADECADAEBAEAAEAABEDEABEAADEDEBAEBDDCAEB;CABCDAAACABCADABEADEBBCABECDACBBEADABECBBABDE;CAACAEDCAECAAEDECCEEADCCBACDDABBE.CBADDCDDECE;AEABCECEBAAEBBADEEABEAEBCABAADCCEDAECCDCDDCAD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;4;0;0;0;0;0;0
4068226;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4126389;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;481.7;431.6;457.8;516.1;CDACBDC*DBCAECDCDAEABEACBBDCAEEBAEDBCDAEBDBCC;DECABCADEBAACEBDBCEDACCDEABCEDADCABDCEADBCBEA;ABCDACADEBEEDACEBDADADBCEACBEDBCBEDAACDBAEDCB;AEBEDACBBDCABECBCDABAEECCABDAECBDACEBADCDAEEB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;100;120;100;120;120;560
2012233;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3672732;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2529718;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
4073701;2024;15177874;1500859;Anapu;15;PA;2;2;1;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
998373;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
883318;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;397.6;490.2;494.6;548.4;DAADBCDEEAABBCACBECDDADEADDEDCDDACBCBAACBBDAA;BEAAAECCBDCDCBEABBBCCADCDBACEBAAEDADEEADBADDA;ABDCDECBEDDBAAADEBDBBAECEEDCCCACDDDDDBADBDCEB;DDBCAEDEDCEADADBEECBBCEEDCDDCCEBBABDBEDCCCBDC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;100;140;40;520
984468;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;425.4;472.5;462.1;415.9;DCAADEAEBACBDEBDDACEEBEEDAADCCBDABDEEABBCCEED;CCEABCDCDCCCBCDA*AEBBBAECAABABABCAAECBBCBDBCE;ADBDCDEEAEEEEABCEACEEDDDCDEEEEEEAADDDDECEEACB;DAAEBEBDEBCCEDCCECADCCCCBADECECDECADBDDBADBBB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;100;100;100;540
2238440;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2746635;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
620474;2024;15169138;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;424.5;481.4;367.3;416.9;BDDEEDBCEBBCBDDBADDDEBADCCBDBCCEAEACEBDBEADEE;ADBEBADBBEBCEEBAECDCBBADBDBDDAAEEADEBACAECACA;ABADEBBDCBADECCDDCCADEABDDACDABDBCBEABDEEECDA;CACBDCBDCCDBABDDCEEBCDADCEAAEADACBDBCDCACBDDD;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;140;120;140;20;540
4260094;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1222474;2024;15583058;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;390.4;407.8;487.6;420.7;DEAECBECCBEDADCCBDACDCCADAECBEDAADEAEBCABEBCB;ABBBBCCCAAACCCDDDBACEBACBDBACDABADDCBA*AACDAB;AADDCDBBCBADEBDACDDDABEAACBDADCBCBADDDCACBEAD;BCADABEAEDCCCDBABCDCDEEEABBBDCCBDDECABACECDAA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;200;120;120;40;600
980821;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;493;494.4;493.4;471.8;AABECECEECABDEECACEDBBACDAECAACCABCEBADBBACEB;AAAEBBDBDCBAAAAEDCBACACBACEBDADDEACECECBEBACD;BCAEAABCEDEEDCCEDACBABDEABBECDECBDEDAEEDDCEDC;DACDCCDBDDDDEBCBADCBEDCEACCAADABCDEEABDBADCCD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;180;120;160;100;680
